Provider Id,Provider Name,Provider City,Provider State,County,povertyrate,Weighted Poverty Rate(r=50),WtedCharge,Latitude,Longitude
40137,ST VINCENT MEDICAL CENTER/NORTH,SHERWOOD,AR,pulaski,16.6,16.850678232667928,0.698018698,34.81316,-92.208345
40147,ARKANSAS SURGICAL HOSPITAL,NO LITTLE ROCK,AR,pulaski,16.6,17.12084313509458,0.449967154,34.800302,-92.349093
40152,PHYSICIANS' SPECIALTY HOSPITAL,FAYETTEVILLE,AR,washington,20.1,20.03545589360285,0.830639306,36.121292,-94.13404
50002,ST ROSE HOSPITAL,HAYWARD,CA,alameda,13.2,11.90848877282443,2.736528947,37.633578,-122.088253
50006,ST JOSEPH HOSPITAL,EUREKA,CA,humboldt,21.1,21.1,1.032280344,40.783923,-124.142212
50007,PENINSULA MEDICAL CENTER,BURLINGAME,CA,san mateo,12.4,11.631983757788657,1.636054338,37.592103,-122.383342
50008,CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP,SAN FRANCISCO,CA,san francisco,12.4,11.49496012453719,1.834261863,37.768668,-122.435427
50009,QUEEN OF THE VALLEY MEDICAL CENTER,NAPA,CA,napa,12,13.416677248807746,2.029211366,38.325159,-122.296623
50013,ST HELENA HOSPITAL,SAINT HELENA,CA,napa,12,14.863969503922178,1.911189404,38.54255,-122.474827
50014,SUTTER AMADOR HOSPITAL,JACKSON,CA,amador,14,14.732780906581212,1.269449926,38.350483,-120.764465
50016,ARROYO GRANDE COMMUNITY HOSPITAL,ARROYO GRANDE,CA,san luis obispo,12.4,15.1,1.413996181,35.113496,-120.590421
50017,MERCY GENERAL HOSPITAL,SACRAMENTO,CA,sacramento,17.7,15.714789646849344,1.771555063,38.57026,-121.452408
50018,PACIFIC ALLIANCE MEDICAL CENTER,LOS ANGELES,CA,los angeles,18.4,16.47612862448559,0.864915464,34.065074,-118.239138
50022,RIVERSIDE COMMUNITY HOSPITAL,RIVERSIDE,CA,riverside,16.9,15.989808062359018,2.015981411,33.976781,-117.3816
50024,PARADISE VALLEY HOSPITAL,NATIONAL CITY,CA,san diego,12.4,15.2,1.076094392,32.685113,-117.082885
50025,UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER,SAN DIEGO,CA,san diego,12.4,15.2,1.097196926,32.754822,-117.165832
50026,GROSSMONT HOSPITAL,LA MESA,CA,san diego,12.4,15.2,1.54407814,32.781386,-117.006672
50028,MAD RIVER COMMUNITY HOSPITAL,ARCATA,CA,humboldt,21.1,21.1,0.99955659,40.896336,-124.091671
50030,OROVILLE HOSPITAL,OROVILLE,CA,butte,22.6,16.07862348040216,1.224094938,39.50626,-121.541093
50036,BAKERSFIELD MEMORIAL HOSPITAL,BAKERSFIELD,CA,kern,24.6,24.6,1.663400429,35.391839,-119.006857
50038,SANTA CLARA VALLEY MEDICAL CENTER,SAN JOSE,CA,santa clara,15.4,12.029048192126757,1.600638787,37.313207,-121.933458
50039,ENLOE MEDICAL CENTER,CHICO,CA,butte,22.6,19.027341261751765,1.523787792,39.74214,-121.850189
50040,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,SYLMAR,CA,los angeles,18.4,15.926294953835562,1.216210448,34.32591,-118.445957
50042,ST ELIZABETH COMMUNITY HOSPITAL,RED BLUFF,CA,tehama,19.5,19.388854147417646,1.317358025,40.148552,-122.21902
50043,ALTA BATES SUMMIT MEDICAL CENTER,OAKLAND,CA,alameda,13.2,11.576725565539263,2.080393666,37.821545,-122.263066
50045,EL CENTRO REGIONAL MEDICAL CENTER,EL CENTRO,CA,imperial,26,26,1.4559396,32.780396,-115.568391
50046,OJAI VALLEY COMMUNITY HOSPITAL,OJAI,CA,ventura,11.5,12.515233995588874,1.228554286,34.442773,-119.264394
50047,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP,SAN FRANCISCO,CA,san francisco,12.4,11.557607154348764,2.087430025,37.790781,-122.431151
50054,SAN GORGONIO MEMORIAL HOSPITAL,BANNING,CA,riverside,16.9,16.9,1.080907111,33.931749,-116.945903
50055,CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS,SAN FRANCISCO,CA,san francisco,12.4,11.49129469785091,2.30084767,37.747704,-122.420695
50056,ANTELOPE VALLEY HOSPITAL MED CENTER,LANCASTER,CA,los angeles,18.4,18.4,1.047403499,34.696291,-118.158746
50057,KAWEAH DELTA MEDICAL CENTER,VISALIA,CA,tulare,25.6,24.18766652026837,1.295416681,36.328296,-119.294963
50058,GLENDALE MEM HOSPITAL & HLTH CENTER,GLENDALE,CA,los angeles,18.4,17.730458004407467,1.791733491,34.128118,-118.256912
50060,COMMUNITY REGIONAL MEDICAL CENTER,FRESNO,CA,fresno,25.8,23.63440231393622,1.228825975,36.742815,-119.784009
50063,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,CA,los angeles,18.4,17.868307548374414,1.7226828,34.096221,-118.290578
50067,OAK VALLEY DISTRICT HOSPITAL,OAKDALE,CA,stanislaus,23.3,18.123299492097047,1.404122062,37.757544,-120.860998
50069,ST JOSEPH HOSPITAL,ORANGE,CA,orange,13,15.509295755000755,1.032280344,33.781999,-117.8652
50070,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,SOUTH SAN FRANC,CA,san mateo,12.4,11.153160168215603,0.803195714,37.675087,-122.458826
50071,KAISER FOUNDATION HOSPITAL-SANTA CLARA,SANTA CLARA,CA,santa clara,15.4,12.012628846660578,1.043508989,37.335895,-121.99833
50072,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,WALNUT CREEK,CA,contra costa,11.9,12.290777170079211,1.134755354,37.891579,-122.058886
50073,KAISER FOUNDATION HOSPITAL AND REHAB CENTER,VALLEJO,CA,solano,13.6,12.85257634083048,1.038560642,38.12767,-122.248443
50075,KAISER FOUNDATION HOSPITAL OAKLAND/RICHMOND,OAKLAND,CA,alameda,13.2,11.577772637498226,1.149049278,37.824733,-122.257334
50076,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,SAN FRANCISCO,CA,san francisco,12.4,11.495768425802693,0.693324881,37.782328,-122.44329
50077,SCRIPPS MERCY HOSPITAL,SAN DIEGO,CA,san diego,12.4,15.2,1.630317606,32.751452,-117.160053
50078,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO,SAN PEDRO,CA,los angeles,18.4,15.990617854542382,1.876110507,33.738362,-118.305043
50079,DOCTORS MEDICAL CENTER-SAN PABLO,SAN PABLO,CA,contra costa,11.9,11.58240891342753,2.121860941,37.953237,-122.336325
50082,ST JOHNS REGIONAL MEDICAL CENTER,OXNARD,CA,ventura,11.5,12.43117832631991,1.688578881,34.216642,-119.155648
50084,ST JOSEPHS MED CENTER OF STOCKTON,STOCKTON,CA,san joaquin,12.4,15.595931024477327,2.03055003,37.970616,-121.288456
50089,COMMUNITY HOSPITAL OF SAN BERNARDINO,SAN BERNARDINO,CA,san bernardino,12.4,15.958262319246968,1.812646738,34.131211,-117.321673
50090,SONOMA VALLEY HOSPITAL,SONOMA,CA,sonoma,12.2,13.352162755044528,1.133361025,38.288109,-122.465144
50091,COMMUNITY AND MISSION  HOSPITAL OF HUNTINGTON PARK,HUNTINGTON PARK,CA,los angeles,18.4,16.36268690405028,1.503039139,33.989623,-118.224155
50093,SAINT AGNES MEDICAL CENTER,FRESNO,CA,fresno,25.8,22.14912622096891,1.19586631,36.835202,-119.765528
50096,"DOCTORS HOSPITAL OF WEST COVINA, INC",WEST COVINA,CA,los angeles,18.4,16.186766937183766,0.828506022,34.071352,-117.944755
50099,SAN ANTONIO COMMUNITY HOSPITAL,UPLAND,CA,san bernardino,12.4,16.070626232154794,1.268854903,34.101566,-117.637826
50100,SHARP MEMORIAL HOSPITAL,SAN DIEGO,CA,san diego,12.4,15.2,1.828456765,32.799495,-117.154238
50101,SUTTER SOLANO MEDICAL CENTER,VALLEJO,CA,solano,13.6,12.856438333265128,1.832510983,38.131157,-122.237387
50102,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,RIVERSIDE,CA,riverside,16.9,15.921267073408501,1.694583693,33.926968,-117.439817
50103,WHITE MEMORIAL MEDICAL CENTER,LOS ANGELES,CA,los angeles,18.4,16.454141037373475,2.079831049,34.049258,-118.217245
50104,SAINT FRANCIS MEDICAL CENTER,LYNWOOD,CA,los angeles,18.4,16.244536703943005,1.272024125,33.930826,-118.203228
50107,MARIAN MEDICAL CENTER,SANTA MARIA,CA,santa barbara,15.4,15.1,1.514317189,34.951241,-120.413334
50108,SUTTER GENERAL HOSPITAL,SACRAMENTO,CA,sacramento,17.7,15.715666428450938,1.649976926,38.572032,-121.469241
50110,LOMPOC VALLEY MEDICAL CENTER,LOMPOC,CA,santa barbara,15.4,15.252312437849792,0.525212209,34.640816,-120.439505
50111,TEMPLE COMMUNITY HOSPITAL,LOS ANGELES,CA,los angeles,18.4,18.0071042054107,1.419094639,34.075592,-118.283944
50112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,SANTA MONICA,CA,los angeles,18.4,14.903611473636941,1.63743277,34.027116,-118.486634
50115,PALOMAR MEDICAL CENTER,ESCONDIDO,CA,san diego,12.4,15.2,1.379157478,33.125185,-117.075275
50116,NORTHRIDGE HOSPITAL MEDICAL CENTER,NORTHRIDGE,CA,los angeles,18.4,15.924055071787636,2.085594461,34.220096,-118.533114
50118,DOCTORS HOSPITAL OF MANTECA,MANTECA,CA,san joaquin,12.4,16.51363645279972,3.333442679,37.80155,-121.197502
50121,ADVENTIST MEDICAL CENTER,HANFORD,CA,kings,21.2,22.49947204653813,0.945918249,36.323787,-119.666447
50122,DAMERON HOSPITAL,STOCKTON,CA,san joaquin,12.4,15.59470775567897,2.665597804,37.961527,-121.301924
50124,VERDUGO HILLS HOSPITAL,GLENDALE,CA,los angeles,18.4,17.27060484771054,1.180600109,34.204535,-118.216049
50125,REGIONAL MEDICAL CENTER OF SAN JOSE,SAN JOSE,CA,santa clara,15.4,13.467282674810956,3.300872013,37.362313,-121.849315
50126,VALLEY PRESBYTERIAN HOSPITAL,VAN NUYS,CA,los angeles,18.4,14.828580411285323,1.364163708,34.195032,-118.463293
50127,WOODLAND MEMORIAL HOSPITAL,WOODLAND,CA,yolo,21.3,15.735896062067155,1.390675108,38.664114,-121.792081
50128,TRI-CITY MEDICAL CENTER,OCEANSIDE,CA,san diego,12.4,14.301519110265938,1.231077974,33.185155,-117.290259
50129,ST BERNARDINE MEDICAL CENTER,SAN BERNARDINO,CA,san bernardino,12.4,15.926255339522019,1.554129918,34.134837,-117.276988
50131,NOVATO COMMUNITY HOSPITAL,NOVATO,CA,marin,9.4,11.547097952108977,1.738296377,38.099312,-122.560363
50132,SAN GABRIEL VALLEY MEDICAL CENTER,SAN GABRIEL,CA,los angeles,18.4,16.36016345845742,2.527619192,34.100742,-118.105876
50133,RIDEOUT MEMORIAL HOSPITAL,MARYSVILLE,CA,yuba,19.6,16.397531524726418,1.537583866,39.138193,-121.594016
50135,HOLLYWOOD COMMUNITY HOSPITAL OF HOLLYWOOD,HOLLYWOOD,CA,los angeles,18.4,17.718150339706767,0.966501867,34.096445,-118.325144
50136,PETALUMA VALLEY HOSPITAL,PETALUMA,CA,sonoma,12.2,12.08465323826566,2.100998402,38.25459,-122.631654
50137,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,PANORAMA CITY,CA,los angeles,18.4,14.84659831192737,0.586842899,34.21879,-118.430056
50138,KAISER FOUNDATION HOSPITAL - LOS ANGELES,LOS ANGELES,CA,los angeles,18.4,17.841335473377505,0.984024056,34.098423,-118.294413
50139,KAISER FOUNDATION HOSPITAL - DOWNEY,DOWNEY,CA,los angeles,18.4,16.15777590538291,0.625563449,33.919242,-118.128811
50140,KAISER FOUNDATION HOSPITAL FONTANA,FONTANA,CA,san bernardino,12.4,16.045279938430284,0.590479443,34.072777,-117.435611
50145,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,CA,monterey,17.1,15.939543791971003,1.758578953,36.579006,-121.913238
50149,CALIFORNIA HOSPITAL MEDICAL CENTER LA,LOS ANGELES,CA,los angeles,18.4,18.14828019618776,1.263971752,34.037396,-118.265781
50150,SIERRA NEVADA MEMORIAL HOSPITAL,GRASS VALLEY,CA,nevada,12.1,14.59522974362492,1.295052444,39.228112,-121.047624
50152,SAINT FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,CA,san francisco,12.4,11.559372206605916,2.604049839,37.789647,-122.416642
50153,O'CONNOR HOSPITAL,SAN JOSE,CA,santa clara,15.4,12.02446981267169,2.504344243,37.327875,-121.938267
50158,ENCINO HOSPITAL MEDICAL CENTER,ENCINO,CA,los angeles,18.4,14.831477417745745,1.378713912,34.15745,-118.486801
50159,VENTURA COUNTY MEDICAL CENTER,VENTURA,CA,ventura,11.5,12.477498124315087,1.461993857,34.276663,-119.252029
50167,SAN JOAQUIN GENERAL HOSPITAL,FRENCH CAMP,CA,san joaquin,12.4,15.616726914933924,1.595547098,37.886714,-121.282631
50168,ST JUDE MEDICAL CENTER,FULLERTON,CA,orange,13,15.857452854831696,1.687835594,33.894178,-117.927616
50169,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,WHITTIER,CA,los angeles,18.4,16.154461183299617,2.15505312,33.969804,-118.049073
50174,SANTA ROSA MEMORIAL HOSPITAL,SANTA ROSA,CA,sonoma,12.2,14.866365805532187,2.136317432,38.443761,-122.701141
50179,EMANUEL MEDICAL CENTER INC,TURLOCK,CA,stanislaus,23.3,18.68425751801866,2.347444428,37.511639,-120.837996
50180,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,WALNUT CREEK,CA,contra costa,11.9,12.29764212219536,3.154131406,37.913087,-122.040854
50189,GEORGE L MEE MEMORIAL HOSPITAL,KING CITY,CA,monterey,17.1,15.457917148396287,1.879901555,36.206077,-121.132836
50191,ST MARY MEDICAL CENTER,LONG BEACH,CA,los angeles,18.4,16.003174998640436,1.279167489,33.779794,-118.18637
50192,ADVENTIST MEDICAL CENTER - REEDLEY,REEDLEY,CA,fresno,25.8,24.090141446612797,1.095340741,36.608079,-119.451764
50194,WATSONVILLE COMMUNITY HOSPITAL,WATSONVILLE,CA,santa cruz,15.4,12.807917058132276,3.012550035,36.927175,-121.793002
50195,WASHINGTON HOSPITAL,FREMONT,CA,alameda,13.2,12.012922918644914,3.297605497,37.55726,-121.97976
50197,SEQUOIA HOSPITAL,REDWOOD CITY,CA,san mateo,12.4,11.93618574399947,2.705075649,37.479738,-122.254791
50204,PALMDALE REGIONAL MEDICAL CENTER,PALMDALE,CA,los angeles,18.4,18.4,1.599842479,34.582899,-118.144381
50205,EAST VALLEY HOSPITAL MEDICAL CENTER,GLENDORA,CA,los angeles,18.4,16.18254281399046,1.559543434,34.127307,-117.865075
50211,ALAMEDA HOSPITAL,ALAMEDA,CA,alameda,13.2,11.515884350705136,1.367561026,37.762816,-122.253415
50219,COAST PLAZA HOSPITAL,NORWALK,CA,los angeles,18.4,16.111767519797326,1.001735411,33.912572,-118.098486
50222,SHARP CHULA VISTA MEDICAL CENTER,CHULA VISTA,CA,san diego,12.4,15.2,2.067093016,32.618772,-117.022929
50224,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,NEWPORT BEACH,CA,orange,13,15.58639773571025,1.080058923,33.624743,-117.930047
50225,FEATHER RIVER HOSPITAL,PARADISE,CA,butte,22.6,18.144715596958996,2.759427042,39.757082,-121.570169
50226,AHMC ANAHEIM REGIONAL MEDICAL CENTER,ANAHEIM,CA,orange,13,15.76277358351281,1.92470603,33.848175,-117.934526
50228,SAN FRANCISCO GENERAL HOSPITAL,SAN FRANCISCO,CA,san francisco,12.4,11.496328844622461,2.272604165,37.755805,-122.404443
50230,GARDEN GROVE HOSPITAL & MEDICAL CENTER,GARDEN GROVE,CA,orange,13,15.573824711877856,1.526565502,33.774913,-117.91294
50231,POMONA VALLEY HOSPITAL MEDICAL CENTER,POMONA,CA,los angeles,18.4,16.07019070797904,2.129313577,34.076076,-117.750449
50232,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,CA,san luis obispo,12.4,15.1,1.813764506,35.278171,-120.651156
50234,SHARP CORONADO HOSPITAL AND HLTHCR CTR,CORONADO,CA,san diego,12.4,15.2,1.534829564,32.694449,-117.168679
50235,PROVIDENCE SAINT JOSEPH MEDICAL CTR,BURBANK,CA,los angeles,18.4,15.083094709138544,2.599330484,34.155817,-118.328106
50236,SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES,SIMI VALLEY,CA,ventura,11.5,14.3453967198273,1.897288939,34.289207,-118.745137
50238,METHODIST HOSPITAL OF SOUTHERN CA,ARCADIA,CA,los angeles,18.4,16.31656692812507,1.513398131,34.134452,-118.041764
50239,GLENDALE ADVENTIST MEDICAL CENTER,GLENDALE,CA,los angeles,18.4,16.425695426775977,2.170104165,34.150322,-118.230086
50242,DOMINICAN HOSPITAL,SANTA CRUZ,CA,santa cruz,15.4,11.9355690882112,2.259471383,36.990166,-121.983667
50243,DESERT REGIONAL MEDICAL CENTER,PALM SPRINGS,CA,riverside,16.9,16.9,2.414315188,33.838517,-116.54408
50245,ARROWHEAD REGIONAL MEDICAL CENTER,COLTON,CA,san bernardino,12.4,16.154383103322658,1.143495158,34.074053,-117.351059
50248,NATIVIDAD MEDICAL CENTER,SALINAS,CA,monterey,17.1,13.906643950423554,2.874532421,36.697376,-121.633161
50254,MARSHALL MEDICAL CENTER (1-RH),PLACERVILLE,CA,el dorado,10.3,13.889485493774076,2.284065689,38.724739,-120.791479
50257,GOOD SAMARITAN HOSPITAL,BAKERSFIELD,CA,kern,24.6,24.6,1.143510771,35.411708,-119.03959
50261,SIERRA VIEW DISTRICT HOSPITAL,PORTERVILLE,CA,tulare,25.6,24.167281893861443,1.334807479,36.069578,-119.027485
50262,RONALD REAGAN UCLA MEDICAL CENTER,LOS ANGELES,CA,los angeles,18.4,14.971892937135443,1.895049454,34.066449,-118.446332
50264,SAN LEANDRO HOSPITAL,SAN LEANDRO,CA,alameda,13.2,11.905194565794027,1.756215316,37.712236,-122.143352
50272,REDLANDS COMMUNITY HOSPITAL,REDLANDS,CA,san bernardino,12.4,16.0155553157146,1.436093608,34.036537,-117.205174
50276,CONTRA COSTA REGIONAL MEDICAL CENTER,MARTINEZ,CA,contra costa,11.9,11.613034690249737,1.365698946,38.006764,-122.132794
50277,PACIFIC HOSPITAL OF LONG BEACH,LONG BEACH,CA,los angeles,18.4,16.042945285132525,1.99718824,33.806891,-118.193063
50278,PROVIDENCE HOLY CROSS MEDICAL CENTER,MISSION HILLS,CA,los angeles,18.4,16.067296636037348,2.80439948,34.280154,-118.460335
50279,HI-DESERT MEDICAL CENTER,JOSHUA TREE,CA,san bernardino,12.4,19.4,1.090171105,34.132697,-116.276248
50280,MERCY MEDICAL CENTER REDDING,REDDING,CA,shasta,19.4,20.08892856195354,1.457128907,40.571877,-122.395244
50281,ALHAMBRA HOSPITAL MEDICAL CENTER,ALHAMBRA,CA,los angeles,18.4,16.392878533450777,1.738322363,34.090234,-118.14399
50283,VALLEYCARE MEDICAL CENTER,PLEASANTON,CA,alameda,13.2,12.961664405003617,2.395830048,37.694405,-121.880208
50289,SETON MEDICAL CENTER,DALY CITY,CA,san mateo,12.4,11.151396649217395,3.044631596,37.67994,-122.474201
50290,SAINT JOHN'S HEALTH CENTER,SANTA MONICA,CA,los angeles,18.4,14.916413678878513,1.23516787,34.030739,-118.479607
50291,SUTTER MEDICAL CENTER OF SANTA ROSA,SANTA ROSA,CA,sonoma,12.2,14.803923660624484,1.423326446,38.46978,-122.707738
50292,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER,MORENO VALLEY,CA,riverside,16.9,15.990544080833704,1.797638741,33.912178,-117.196004
50295,MERCY HOSPITAL,BAKERSFIELD,CA,kern,24.6,24.6,0.854705154,35.372847,-119.027777
50296,HAZEL HAWKINS MEMORIAL HOSPITAL,HOLLISTER,CA,san benito,12.4,16.275589226995834,1.497598075,36.833899,-121.386105
50298,BARSTOW COMMUNITY HOSPITAL,BARSTOW,CA,san bernardino,12.4,19.4,2.099295689,34.893727,-117.018873
50300,ST MARY MEDICAL CENTER,APPLE VALLEY,CA,san bernardino,12.4,16.9,1.279167489,34.541848,-117.265564
50301,UKIAH VALLEY MEDICAL CENTER/HOSPITAL D,UKIAH,CA,mendocino,20.2,19.049793459743896,0.913744884,39.153189,-123.203016
50305,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,BERKELEY,CA,alameda,13.2,11.582064517780996,2.108867485,37.855435,-122.257153
50308,EL CAMINO HOSPITAL,MOUNTAIN VIEW,CA,santa clara,15.4,11.988492512149843,2.14861274,37.369477,-122.079912
50309,SUTTER ROSEVILLE MEDICAL CENTER,ROSEVILLE,CA,placer,8.5,14.570529220266305,1.375843384,38.766474,-121.248929
50313,SUTTER TRACY COMMUNITY HOSPITAL,TRACY,CA,san joaquin,12.4,15.225229008753324,1.633073106,37.744084,-121.434334
50315,KERN MEDICAL CENTER,BAKERSFIELD,CA,kern,24.6,24.6,1.763969279,35.382935,-118.970533
50320,ALAMEDA COUNTY MEDICAL CENTER,OAKLAND,CA,alameda,13.2,11.576165412918249,1.160996664,37.798542,-122.231653
50324,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,LA JOLLA,CA,san diego,12.4,15.2,1.762745956,32.885158,-117.225543
50327,LOMA LINDA UNIVERSITY MEDICAL CENTER,LOMA LINDA,CA,san bernardino,12.4,16.11288207394681,1.55773255,34.049452,-117.264177
50329,CORONA REGIONAL MEDICAL CENTER,CORONA,CA,riverside,16.9,15.779763382304582,1.263492899,33.87278,-117.568313
50334,SALINAS VALLEY MEMORIAL HOSPITAL,SALINAS,CA,monterey,17.1,13.930653529176936,1.567817557,36.659332,-121.646662
50335,SONORA REGIONAL MEDICAL CENTER,SONORA,CA,tuolumne,16.6,16.5809688958199,1.738537729,37.977234,-120.371218
50336,LODI MEMORIAL HOSPITAL,LODI,CA,san joaquin,12.4,15.558668486871467,3.210063637,38.121858,-121.286652
50342,PIONEERS MEMORIAL HEALTHCARE DISTRICT,BRAWLEY,CA,imperial,26,26,1.189451889,32.959113,-115.553907
50348,UNIVERSITY OF CALIFORNIA IRVINE MED CENTER,ORANGE,CA,orange,13,15.560989770891467,2.622248773,33.788068,-117.890258
50350,BEVERLY HOSPITAL,MONTEBELLO,CA,los angeles,18.4,16.283780686172506,0.743884217,34.015015,-118.100636
50351,TORRANCE MEMORIAL MEDICAL CENTER,TORRANCE,CA,los angeles,18.4,16.411999213687196,1.881180939,33.811916,-118.343495
50352,BARTON MEMORIAL HOSPITAL,SOUTH LAKE TAHO,CA,el dorado,10.3,12.05755287451482,1.458844471,38.911636,-119.997799
50353,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,TORRANCE,CA,los angeles,18.4,16.564981894690114,2.005211574,33.838539,-118.357154
50357,GOLETA VALLEY COTTAGE HOSPITAL,SANTA BARBARA,CA,santa barbara,15.4,14.84042923394212,1.106391308,34.433858,-119.810315
50359,TULARE REGIONAL MEDICAL CENTER,TULARE,CA,tulare,25.6,23.552324771673987,0.939859203,36.221017,-119.338534
50360,MARIN GENERAL HOSPITAL,GREENBRAE,CA,marin,9.4,11.428548012822397,2.455166454,37.947314,-122.536129
50367,NORTHBAY MEDICAL CENTER,FAIRFIELD,CA,solano,13.6,14.091201989888082,3.706420264,38.261855,-122.047611
50373,LAC+USC MEDICAL CENTER,LOS ANGELES,CA,los angeles,18.4,16.449129413498692,2.113686466,34.057757,-118.208162
50376,LAC/HARBOR-UCLA MED CENTER,TORRANCE,CA,los angeles,18.4,16.453468262664067,1.358727417,33.830725,-118.291845
50378,PACIFICA HOSPITAL OF THE VALLEY,SUN VALLEY,CA,los angeles,18.4,14.85926303679692,0.766208451,34.240099,-118.396496
50380,GOOD SAMARITAN HOSPITAL,SAN JOSE,CA,santa clara,15.4,12.046765008771876,1.143510771,37.252072,-121.94633
50382,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS,COVINA,CA,los angeles,18.4,16.163952824866033,1.09592441,34.088081,-117.893425
50385,PALM DRIVE HOSPITAL,SEBASTOPOL,CA,sonoma,12.2,13.753379447384514,0.840774244,38.397221,-122.819058
50390,HEMET VALLEY MEDICAL CENTER,HEMET,CA,riverside,16.9,16.9,1.021787598,33.750105,-116.960134
50393,DOWNEY REGIONAL MEDICAL CENTER,DOWNEY,CA,los angeles,18.4,16.18699796677721,2.051109149,33.934306,-118.130988
50394,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,VENTURA,CA,ventura,11.5,12.511990517449423,1.709622588,34.274563,-119.257987
50396,SANTA BARBARA COTTAGE HOSPITAL,SANTA BARBARA,CA,santa barbara,15.4,15.226619910224127,1.315040455,34.429907,-119.72336
50397,COALINGA REGIONAL MEDICAL CENTER,COALINGA,CA,fresno,25.8,18.05552422112781,0.573697888,36.151494,-120.339881
50407,CHINESE HOSPITAL,SAN FRANCISCO,CA,san francisco,12.4,11.56060111923615,1.179664702,37.795478,-122.409183
50411,KAISER FOUNDATION HOSPITAL - SOUTH BAY,HARBOR CITY,CA,los angeles,18.4,16.214712580292627,0.712002468,33.788741,-118.295723
50414,MERCY HOSPITAL OF FOLSOM,FOLSOM,CA,sacramento,17.7,14.53950989575493,1.676584144,38.670198,-121.146093
50417,SUTTER COAST HOSPITAL,CRESCENT CITY,CA,del norte,25.4,25.4,1.18582826,41.773684,-124.194008
50423,PALO VERDE HOSPITAL,BLYTHE,CA,riverside,16.9,24.2,1.293957815,33.612993,-114.595092
50424,SCRIPPS GREEN HOSPITAL,LA JOLLA,CA,san diego,12.4,15.2,1.399834157,32.897207,-117.242786
50425,KAISER FOUNDATION HOSPITAL - SACRAMENTO,SACRAMENTO,CA,sacramento,17.7,15.068242470908578,1.001472309,38.60186,-121.391908
50426,WEST ANAHEIM MEDICAL CENTER,ANAHEIM,CA,orange,13,15.80957198426784,1.345063678,33.825466,-117.994915
50434,COLUSA REGIONAL MEDICAL CENTER,COLUSA,CA,colusa,13.2,18.288243310080457,1.174281202,39.206423,-122.000901
50435,FALLBROOK HOSPITAL,FALLBROOK,CA,san diego,12.4,15.033651666969503,1.507955125,33.380827,-117.244592
50438,HUNTINGTON MEMORIAL HOSPITAL,PASADENA,CA,los angeles,18.4,16.400413727056524,1.723472057,34.133639,-118.152753
50441,STANFORD HOSPITAL,STANFORD,CA,san mateo,12.4,11.954850128650877,3.348670276,37.433796,-122.17936
50444,MERCY MEDICAL CENTER,MERCED,CA,merced,26.8,22.45667341411846,0.873399657,37.340141,-120.467187
50448,RIDGECREST REGIONAL HOSPITAL,RIDGECREST,CA,kern,24.6,12.7,1.18996906,35.64086,-117.671187
50454,UCSF MEDICAL CENTER,SAN FRANCISCO,CA,san francisco,12.4,11.488431657216658,2.398550761,37.763256,-122.457276
